Date Time,p (mbar),T (degC),rh (%)
24.04.2014 10:50:00,993.86,15.92,74.7
24.04.2014 11:00:00,993.77,16.05,74.8
24.04.2014 11:10:00,993.64,15.64,76.7
24.04.2014 11:20:00,993.54,15.45,77.8
24.04.2014 11:30:00,993.45,15.56,77.4
24.04.2014 11:40:00,993.41,15.54,77.6
24.04.2014 11:50:00,993.43,15.36,77.8
24.04.2014 12:00:00,993.35,15.21,78.9
24.04.2014 12:10:00,993.32,15.29,78.9
24.04.2014 12:20:00,993.29,15.58,78.2
24.04.2014 12:30:00,993.28,15.55,78.3
24.04.2014 12:40:00,993.22,15.6,79.0
24.04.2014 12:50:00,993.2,15.67,78.6
24.04.2014 13:00:00,993.14,15.41,79.4
24.04.2014 13:10:00,993.09,15.51,79.2
24.04.2014 13:20:00,993.1,15.72,78.7
24.04.2014 13:30:00,993.05,15.76,78.2
24.04.2014 13:40:00,992.98,15.71,77.8
24.04.2014 13:50:00,992.89,15.7,77.9
24.04.2014 14:00:00,992.75,15.93,77.1
24.04.2014 14:10:00,992.63,16.27,75.6
24.04.2014 14:20:00,992.52,16.24,75.3
24.04.2014 14:30:00,992.43,16.36,75.1
24.04.2014 14:40:00,992.26,16.46,74.4
24.04.2014 14:50:00,992.14,16.67,73.8
24.04.2014 15:00:00,991.97,16.81,72.5
24.04.2014 15:10:00,991.8,16.95,72.4
24.04.2014 15:20:00,991.68,17.12,71.7
24.04.2014 15:30:00,991.59,17.42,71.2
24.04.2014 15:40:00,991.54,17.39,71.3
24.04.2014 15:50:00,991.43,17.38,71.1
24.04.2014 16:00:00,991.35,17.47,71.4
24.04.2014 16:10:00,991.32,17.81,69.67
24.04.2014 16:20:00,991.31,17.94,69.39
24.04.2014 16:30:00,991.33,17.87,69.65
24.04.2014 16:40:00,991.31,17.83,68.9
24.04.2014 16:50:00,991.29,17.81,68.12
24.04.2014 17:00:00,991.22,17.7,69.92
24.04.2014 17:10:00,991.23,17.73,70.1
24.04.2014 17:20:00,991.23,17.63,70.6
24.04.2014 17:30:00,991.2,17.5,71.8
24.04.2014 17:40:00,991.21,17.36,72.6
24.04.2014 17:50:00,991.2,17.27,72.7
24.04.2014 18:00:00,991.2,17.26,72.1
24.04.2014 18:10:00,991.18,17.08,72.9
24.04.2014 18:20:00,991.15,16.72,74.2
24.04.2014 18:30:00,991.15,16.58,75.1
24.04.2014 18:40:00,991.14,16.46,75.9
24.04.2014 18:50:00,991.14,16.38,75.7
24.04.2014 19:00:00,991.15,16.29,75.6
24.04.2014 19:10:00,991.14,16.1,76.4
24.04.2014 19:20:00,991.12,15.89,77.9
24.04.2014 19:30:00,991.13,15.74,78.7
24.04.2014 19:40:00,991.1,15.57,79.4
24.04.2014 19:50:00,991.17,15.36,80.7
24.04.2014 20:00:00,991.23,15.1,81.9
24.04.2014 20:10:00,991.21,14.89,82.6
24.04.2014 20:20:00,991.22,14.72,83.1
24.04.2014 20:30:00,991.25,14.61,83.3
24.04.2014 20:40:00,991.27,14.38,84.2
24.04.2014 20:50:00,991.31,14.25,84.5
24.04.2014 21:00:00,991.44,14.14,84.9
24.04.2014 21:10:00,991.47,14.0,85.3
24.04.2014 21:20:00,991.51,13.89,85.9
24.04.2014 21:30:00,991.48,13.8,86.1
24.04.2014 21:40:00,991.46,13.66,86.5
24.04.2014 21:50:00,991.35,13.52,86.9
24.04.2014 22:00:00,991.33,13.45,87.2
24.04.2014 22:10:00,991.25,13.38,87.5
24.04.2014 22:20:00,991.16,13.33,87.7
24.04.2014 22:30:00,991.06,13.27,87.9
24.04.2014 22:40:00,990.99,13.25,87.9
24.04.2014 22:50:00,990.98,13.21,88.1
24.04.2014 23:00:00,990.96,13.22,88.0
24.04.2014 23:10:00,990.93,13.06,88.2
24.04.2014 23:20:00,990.84,12.85,89.1
24.04.2014 23:30:00,990.76,12.69,89.6
24.04.2014 23:40:00,990.69,12.54,90.2
24.04.2014 23:50:00,990.57,12.36,91.0
25.04.2014 00:00:00,990.54,12.21,91.5
25.04.2014 00:10:00,990.36,12.1,91.9
25.04.2014 00:20:00,990.21,12.01,92.1
25.04.2014 00:30:00,990.07,11.89,92.4
25.04.2014 00:40:00,990.0,11.76,92.8
25.04.2014 00:50:00,989.84,11.66,93.2
25.04.2014 01:00:00,989.74,11.59,93.7
25.04.2014 01:10:00,989.66,11.6,93.8
25.04.2014 01:20:00,989.61,11.44,93.6
25.04.2014 01:30:00,989.51,11.25,94.2
25.04.2014 01:40:00,989.4,11.12,94.5
25.04.2014 01:50:00,989.36,10.94,94.8
25.04.2014 02:00:00,989.26,10.86,95.3
25.04.2014 02:10:00,989.24,10.9,95.6
25.04.2014 02:20:00,989.25,10.84,95.4
25.04.2014 02:30:00,989.22,10.75,95.5
25.04.2014 02:40:00,989.12,10.76,95.7
25.04.2014 02:50:00,989.1,10.73,95.8
25.04.2014 03:00:00,989.12,10.74,95.9
25.04.2014 03:10:00,989.13,10.8,95.9
25.04.2014 03:20:00,989.12,10.71,95.8
25.04.2014 03:30:00,989.12,10.66,95.6
25.04.2014 03:40:00,989.06,10.7,95.8
25.04.2014 03:50:00,989.04,10.73,95.8
25.04.2014 04:00:00,989.01,10.77,96.0
25.04.2014 04:10:00,988.99,10.66,96.1
25.04.2014 04:20:00,988.91,10.64,96.4
25.04.2014 04:30:00,988.97,10.5,96.5
25.04.2014 04:40:00,988.94,10.4,96.9
25.04.2014 04:50:00,988.93,10.37,97.2
25.04.2014 05:00:00,988.87,10.4,97.5
25.04.2014 05:10:00,988.84,10.4,97.6
25.04.2014 05:20:00,988.81,10.4,97.8
25.04.2014 05:30:00,988.77,10.4,97.9
25.04.2014 05:40:00,988.83,10.42,98.1
25.04.2014 05:50:00,988.87,10.38,98.2
25.04.2014 06:00:00,988.87,10.38,98.3
25.04.2014 06:10:00,988.8,10.4,98.4
25.04.2014 06:20:00,988.8,10.45,98.5
25.04.2014 06:30:00,988.86,10.46,98.5
25.04.2014 06:40:00,988.86,10.41,98.4
25.04.2014 06:50:00,988.87,10.41,98.6
25.04.2014 07:00:00,988.89,10.45,98.6
25.04.2014 07:10:00,988.94,10.31,98.5
25.04.2014 07:20:00,988.9,10.27,98.6
25.04.2014 07:30:00,988.82,10.25,98.6
25.04.2014 07:40:00,988.76,10.32,98.6
25.04.2014 07:50:00,988.81,10.33,98.6
25.04.2014 08:00:00,988.77,10.31,98.6
25.04.2014 08:10:00,988.81,10.55,98.7
25.04.2014 08:20:00,988.71,10.57,98.4
25.04.2014 08:30:00,988.67,10.74,98.2
25.04.2014 08:40:00,988.62,11.02,97.7
25.04.2014 08:50:00,988.55,11.39,96.2
25.04.2014 09:00:00,988.51,11.81,93.0
25.04.2014 09:10:00,988.5,11.86,89.3
25.04.2014 09:20:00,988.49,12.04,88.4
25.04.2014 09:30:00,988.34,12.43,87.2
25.04.2014 09:40:00,988.3,12.58,86.3
25.04.2014 09:50:00,988.38,12.72,86.0
25.04.2014 10:00:00,988.38,13.2,83.8
25.04.2014 10:10:00,988.33,13.27,83.4
25.04.2014 10:20:00,988.22,13.72,82.3
25.04.2014 10:30:00,988.14,14.05,81.0
25.04.2014 10:40:00,988.01,14.32,79.5
25.04.2014 10:50:00,987.88,14.66,77.9
25.04.2014 11:00:00,987.74,14.87,77.3
25.04.2014 11:10:00,987.63,15.36,75.1
25.04.2014 11:20:00,987.55,15.65,73.8
25.04.2014 11:30:00,987.45,15.93,73.4
25.04.2014 11:40:00,987.28,16.15,72.1
25.04.2014 11:50:00,987.18,16.62,70.5
25.04.2014 12:00:00,987.08,16.56,70.9
25.04.2014 12:10:00,986.96,16.61,71.2
25.04.2014 12:20:00,986.83,17.1,70.2
25.04.2014 12:30:00,986.75,17.47,68.95
25.04.2014 12:40:00,986.66,17.65,68.21
25.04.2014 12:50:00,986.6,17.79,67.96
25.04.2014 13:00:00,986.56,18.06,67.1
25.04.2014 13:10:00,986.47,18.51,66.46
25.04.2014 13:20:00,986.39,18.68,64.81
25.04.2014 13:30:00,986.31,19.32,62.47
25.04.2014 13:40:00,986.14,19.43,62.05
25.04.2014 13:50:00,986.06,19.58,61.21
25.04.2014 14:00:00,985.98,19.96,59.79
25.04.2014 14:10:00,985.89,20.52,57.24
25.04.2014 14:20:00,985.69,20.88,55.36
25.04.2014 14:30:00,985.56,20.96,55.69
25.04.2014 14:40:00,985.53,20.65,54.84
25.04.2014 14:50:00,985.44,20.44,55.45
25.04.2014 15:00:00,985.43,20.79,54.53
25.04.2014 15:10:00,985.34,21.04,53.72
25.04.2014 15:20:00,985.29,21.18,53.14
25.04.2014 15:30:00,985.23,20.73,53.72
25.04.2014 15:40:00,985.17,20.86,53.61
25.04.2014 15:50:00,985.18,21.08,53.14
25.04.2014 16:00:00,985.15,21.35,51.09
25.04.2014 16:10:00,985.02,21.46,49.19
25.04.2014 16:20:00,984.93,21.4,50.14
25.04.2014 16:30:00,984.95,21.41,50.47
25.04.2014 16:40:00,984.93,21.09,51.45
25.04.2014 16:50:00,984.95,20.89,51.97
25.04.2014 17:00:00,984.97,20.69,52.93
25.04.2014 17:10:00,984.92,20.47,53.61
25.04.2014 17:20:00,984.85,20.38,53.93
25.04.2014 17:30:00,984.89,20.4,53.37
25.04.2014 17:40:00,984.82,20.37,52.91
25.04.2014 17:50:00,984.89,20.28,52.84
25.04.2014 18:00:00,984.94,20.18,52.71
25.04.2014 18:10:00,984.85,20.1,52.4
25.04.2014 18:20:00,984.91,19.95,53.06
25.04.2014 18:30:00,984.99,19.8,53.98
25.04.2014 18:40:00,985.04,19.62,54.75
25.04.2014 18:50:00,985.14,19.51,55.2
25.04.2014 19:00:00,985.19,19.32,56.14
25.04.2014 19:10:00,985.25,19.12,56.62
25.04.2014 19:20:00,985.27,18.89,57.49
25.04.2014 19:30:00,985.32,18.64,58.34
25.04.2014 19:40:00,985.42,18.5,58.72
25.04.2014 19:50:00,985.55,18.39,59.17
25.04.2014 20:00:00,985.68,18.22,59.95
25.04.2014 20:10:00,985.74,17.99,60.92
25.04.2014 20:20:00,985.81,17.82,61.76
25.04.2014 20:30:00,985.79,17.65,62.57
25.04.2014 20:40:00,985.8,17.45,63.51
25.04.2014 20:50:00,985.8,17.2,64.49
25.04.2014 21:00:00,985.82,16.96,65.43
25.04.2014 21:10:00,985.85,16.7,66.46
25.04.2014 21:20:00,985.81,16.59,66.58
25.04.2014 21:30:00,985.74,16.45,67.11
25.04.2014 21:40:00,985.84,16.28,67.73
25.04.2014 21:50:00,985.96,16.27,67.71
25.04.2014 22:00:00,985.98,16.16,68.24
25.04.2014 22:10:00,985.96,16.17,68.31
25.04.2014 22:20:00,986.01,16.06,69.37
25.04.2014 22:30:00,986.03,16.1,69.79
25.04.2014 22:40:00,986.07,15.92,70.6
25.04.2014 22:50:00,986.16,15.86,71.0
25.04.2014 23:00:00,986.17,15.59,71.9
25.04.2014 23:10:00,986.22,15.31,73.2
25.04.2014 23:20:00,986.16,15.23,73.9
25.04.2014 23:30:00,986.14,15.08,74.5
25.04.2014 23:40:00,986.08,15.03,74.9
25.04.2014 23:50:00,986.05,15.1,74.7
26.04.2014 00:00:00,986.02,14.31,76.6
26.04.2014 00:10:00,985.92,13.28,80.9
26.04.2014 00:20:00,985.93,12.98,82.3
26.04.2014 00:30:00,985.87,12.84,83.2
26.04.2014 00:40:00,985.92,12.79,83.5
26.04.2014 00:50:00,985.93,12.49,84.6
26.04.2014 01:00:00,985.93,12.08,86.7
26.04.2014 01:10:00,985.93,11.82,88.0
26.04.2014 01:20:00,985.93,11.72,88.1
26.04.2014 01:30:00,985.95,11.53,88.4
26.04.2014 01:40:00,985.93,11.42,88.5
26.04.2014 01:50:00,985.92,11.26,88.9
26.04.2014 02:00:00,985.92,11.23,89.9
26.04.2014 02:10:00,985.93,11.21,89.6
26.04.2014 02:20:00,985.97,10.95,90.2
26.04.2014 02:30:00,985.98,10.68,90.7
26.04.2014 02:40:00,985.91,10.45,91.5
26.04.2014 02:50:00,985.9,10.31,92.6
26.04.2014 03:00:00,985.92,10.14,93.1
26.04.2014 03:10:00,985.92,9.95,93.4
26.04.2014 03:20:00,985.9,9.76,93.5
26.04.2014 03:30:00,985.84,9.63,93.9
26.04.2014 03:40:00,985.8,9.49,93.8
26.04.2014 03:50:00,985.71,9.52,94.1
26.04.2014 04:00:00,985.67,9.37,93.5
26.04.2014 04:10:00,985.56,9.28,93.8
26.04.2014 04:20:00,985.55,8.94,93.0
26.04.2014 04:30:00,985.52,8.74,94.3
26.04.2014 04:40:00,985.47,8.62,94.8
26.04.2014 04:50:00,985.55,8.46,94.9
26.04.2014 05:00:00,985.56,8.35,95.2
26.04.2014 05:10:00,985.56,8.42,95.7
26.04.2014 05:20:00,985.56,8.52,95.7
26.04.2014 05:30:00,985.62,8.55,95.4
26.04.2014 05:40:00,985.71,8.91,94.6
26.04.2014 05:50:00,985.72,8.96,93.2
26.04.2014 06:00:00,985.77,9.34,93.2
26.04.2014 06:10:00,985.85,9.79,91.2
26.04.2014 06:20:00,985.93,10.22,88.0
26.04.2014 06:30:00,985.95,10.28,87.6
26.04.2014 06:40:00,986.03,10.02,88.3
26.04.2014 06:50:00,986.04,9.88,89.7
26.04.2014 07:00:00,985.95,10.13,90.2
26.04.2014 07:10:00,985.92,11.03,86.1
26.04.2014 07:20:00,985.93,11.35,84.9
26.04.2014 07:30:00,985.85,11.82,83.0
26.04.2014 07:40:00,985.8,11.6,84.8
26.04.2014 07:50:00,985.81,11.67,85.7
26.04.2014 08:00:00,985.83,12.54,83.0
26.04.2014 08:10:00,985.89,13.22,81.5
26.04.2014 08:20:00,985.91,14.38,76.5
26.04.2014 08:30:00,985.85,15.1,73.5
26.04.2014 08:40:00,985.78,15.2,74.0
26.04.2014 08:50:00,985.75,15.64,72.6
26.04.2014 09:00:00,985.68,16.12,70.7
26.04.2014 09:10:00,985.6,15.92,71.0
26.04.2014 09:20:00,985.56,15.95,71.3
26.04.2014 09:30:00,985.51,16.27,69.74
26.04.2014 09:40:00,985.44,16.73,68.29
26.04.2014 09:50:00,985.41,17.1,66.73
26.04.2014 10:00:00,985.31,17.5,64.65
26.04.2014 10:10:00,985.2,17.95,63.6
26.04.2014 10:20:00,985.14,18.14,62.21
26.04.2014 10:30:00,985.06,18.31,62.4
26.04.2014 10:40:00,984.94,18.35,62.62
26.04.2014 10:50:00,984.75,18.62,62.06
26.04.2014 11:00:00,984.59,19.02,61.35
26.04.2014 11:10:00,984.52,19.28,61.3
26.04.2014 11:20:00,984.39,19.6,60.48
26.04.2014 11:30:00,984.26,19.89,59.33
26.04.2014 11:40:00,984.13,19.94,58.62
26.04.2014 11:50:00,984.05,19.84,58.52
26.04.2014 12:00:00,983.94,20.03,57.31
26.04.2014 12:10:00,983.86,20.21,56.75
26.04.2014 12:20:00,983.78,20.54,56.13
26.04.2014 12:30:00,983.71,20.74,55.11
26.04.2014 12:40:00,983.64,20.87,53.37
26.04.2014 12:50:00,983.58,20.47,53.04
26.04.2014 13:00:00,983.47,20.34,55.32
26.04.2014 13:10:00,983.38,20.31,54.93
26.04.2014 13:20:00,983.3,20.23,54.71
26.04.2014 13:30:00,983.14,20.25,55.49
26.04.2014 13:40:00,983.03,20.2,55.49
26.04.2014 13:50:00,982.96,20.26,54.96
26.04.2014 14:00:00,982.88,20.24,54.73
26.04.2014 14:10:00,982.85,20.12,55.0
26.04.2014 14:20:00,982.74,20.25,55.36
26.04.2014 14:30:00,982.56,20.25,55.11
26.04.2014 14:40:00,982.47,20.18,55.27
26.04.2014 14:50:00,982.51,20.25,55.15
26.04.2014 15:00:00,982.47,20.23,54.34
26.04.2014 15:10:00,982.36,20.19,54.25
26.04.2014 15:20:00,982.18,20.25,54.23
26.04.2014 15:30:00,982.1,20.2,54.54
26.04.2014 15:40:00,982.19,20.12,54.93
26.04.2014 15:50:00,982.35,19.94,55.51
26.04.2014 16:00:00,982.38,19.89,56.16
26.04.2014 16:10:00,982.4,19.86,56.09
26.04.2014 16:20:00,982.46,19.79,56.37
26.04.2014 16:30:00,982.54,19.74,56.71
26.04.2014 16:40:00,982.49,19.77,56.53
26.04.2014 16:50:00,982.45,19.7,56.86
26.04.2014 17:00:00,982.37,19.66,56.19
26.04.2014 17:10:00,982.37,19.6,56.54
26.04.2014 17:20:00,982.27,19.51,57.1
26.04.2014 17:30:00,982.21,19.39,57.68
26.04.2014 17:40:00,982.09,19.3,58.3
26.04.2014 17:50:00,981.99,19.19,59.0
26.04.2014 18:00:00,981.99,19.1,60.02
26.04.2014 18:10:00,981.96,19.0,60.55
26.04.2014 18:20:00,981.99,18.8,59.46
26.04.2014 18:30:00,981.89,18.48,58.39
26.04.2014 18:40:00,981.88,18.28,59.23
26.04.2014 18:50:00,981.87,18.13,60.4
26.04.2014 19:00:00,981.8,17.8,62.0
26.04.2014 19:10:00,981.75,17.47,63.12
26.04.2014 19:20:00,981.75,17.21,64.3
26.04.2014 19:30:00,981.74,17.03,64.26
26.04.2014 19:40:00,981.71,17.03,63.93
26.04.2014 19:50:00,981.63,16.89,64.73
26.04.2014 20:00:00,981.61,16.74,65.02
26.04.2014 20:10:00,981.55,16.49,66.02
26.04.2014 20:20:00,981.51,16.21,66.85
26.04.2014 20:30:00,981.58,15.89,68.06
26.04.2014 20:40:00,981.62,15.69,67.68
26.04.2014 20:50:00,981.57,15.63,67.7
26.04.2014 21:00:00,981.47,15.54,67.94
26.04.2014 21:10:00,981.43,14.9,70.6
26.04.2014 21:20:00,981.42,14.8,71.7
26.04.2014 21:30:00,981.36,14.89,71.6
26.04.2014 21:40:00,981.32,14.7,72.5
26.04.2014 21:50:00,981.35,14.38,73.9
26.04.2014 22:00:00,981.3,13.66,77.0
26.04.2014 22:10:00,981.25,13.31,78.9
26.04.2014 22:20:00,981.23,13.13,79.6
26.04.2014 22:30:00,981.2,13.05,80.3
26.04.2014 22:40:00,981.23,12.93,81.5
26.04.2014 22:50:00,981.17,12.93,81.7
26.04.2014 23:00:00,981.15,12.92,81.9
26.04.2014 23:10:00,981.07,12.92,82.1
26.04.2014 23:20:00,981.0,12.82,82.4
26.04.2014 23:30:00,980.98,12.49,83.8
26.04.2014 23:40:00,980.89,12.54,83.9
26.04.2014 23:50:00,980.87,12.1,84.9
27.04.2014 00:00:00,980.89,11.67,86.8
27.04.2014 00:10:00,980.8,11.65,86.6
27.04.2014 00:20:00,980.7,11.55,86.9
27.04.2014 00:30:00,980.54,11.59,87.4
27.04.2014 00:40:00,980.52,11.72,87.6
27.04.2014 00:50:00,980.36,11.91,87.3
27.04.2014 01:00:00,980.2,11.86,86.6
27.04.2014 01:10:00,980.15,11.26,88.1
27.04.2014 01:20:00,980.13,10.9,89.6
27.04.2014 01:30:00,980.11,10.63,90.2
27.04.2014 01:40:00,980.04,10.51,90.3
27.04.2014 01:50:00,979.92,10.35,90.9
27.04.2014 02:00:00,979.89,10.22,91.3
27.04.2014 02:10:00,979.87,10.18,91.6
27.04.2014 02:20:00,979.75,10.04,92.0
27.04.2014 02:30:00,979.66,10.05,92.6
27.04.2014 02:40:00,979.66,9.91,92.1
27.04.2014 02:50:00,979.67,9.76,92.9
27.04.2014 03:00:00,979.67,9.8,93.5
27.04.2014 03:10:00,979.71,9.86,93.3
27.04.2014 03:20:00,979.7,9.79,93.2
27.04.2014 03:30:00,979.66,9.8,93.2
27.04.2014 03:40:00,979.66,9.7,93.0
27.04.2014 03:50:00,979.62,9.61,93.2
27.04.2014 04:00:00,979.58,9.48,93.3
27.04.2014 04:10:00,979.54,9.27,93.3
27.04.2014 04:20:00,979.52,9.25,94.5
27.04.2014 04:30:00,979.46,9.13,94.3
27.04.2014 04:40:00,979.41,8.94,94.5
27.04.2014 04:50:00,979.53,8.69,94.8
27.04.2014 05:00:00,979.44,8.53,94.8
27.04.2014 05:10:00,979.34,8.51,95.2
27.04.2014 05:20:00,979.38,8.58,95.7
27.04.2014 05:30:00,979.43,8.62,95.4
27.04.2014 05:40:00,979.46,8.59,95.0
27.04.2014 05:50:00,979.43,8.68,94.7
27.04.2014 06:00:00,979.42,8.54,93.8
27.04.2014 06:10:00,979.43,8.48,94.8
27.04.2014 06:20:00,979.54,8.59,95.1
27.04.2014 06:30:00,979.59,8.62,94.5
27.04.2014 06:40:00,979.56,8.71,94.5
27.04.2014 06:50:00,979.64,8.9,94.1
27.04.2014 07:00:00,979.66,9.21,93.2
27.04.2014 07:10:00,979.59,9.35,92.9
27.04.2014 07:20:00,979.54,9.62,92.8
27.04.2014 07:30:00,979.61,10.0,91.6
27.04.2014 07:40:00,979.66,10.51,89.7
27.04.2014 07:50:00,979.68,10.83,88.5
27.04.2014 08:00:00,979.66,11.02,87.5
27.04.2014 08:10:00,979.57,11.31,87.9
27.04.2014 08:20:00,979.49,12.16,84.6
27.04.2014 08:30:00,979.43,12.46,83.2
27.04.2014 08:40:00,979.49,13.01,81.5
27.04.2014 08:50:00,979.43,13.55,79.5
27.04.2014 09:00:00,979.41,14.25,77.2
27.04.2014 09:10:00,979.42,15.26,73.9
27.04.2014 09:20:00,979.41,16.59,68.96
27.04.2014 09:30:00,979.38,17.06,67.15
27.04.2014 09:40:00,979.34,17.56,66.1
27.04.2014 09:50:00,979.28,18.25,62.37
27.04.2014 10:00:00,979.24,18.48,61.27
27.04.2014 10:10:00,979.19,18.58,59.36
27.04.2014 10:20:00,979.21,18.54,60.01
27.04.2014 10:30:00,979.25,18.69,60.41
27.04.2014 10:40:00,979.26,18.85,59.43
27.04.2014 10:50:00,979.25,18.99,57.97
27.04.2014 11:00:00,979.16,18.94,58.08
27.04.2014 11:10:00,979.05,19.14,57.76
27.04.2014 11:20:00,978.99,19.84,55.78
27.04.2014 11:30:00,978.93,19.52,56.7
27.04.2014 11:40:00,978.92,19.62,56.86
27.04.2014 11:50:00,978.96,19.13,60.59
27.04.2014 12:00:00,978.95,17.8,71.3
27.04.2014 12:10:00,978.89,17.81,70.1
27.04.2014 12:20:00,978.9,17.64,72.0
27.04.2014 12:30:00,978.79,18.03,72.9
27.04.2014 12:40:00,978.76,17.47,73.8
27.04.2014 12:50:00,978.83,17.13,68.03
27.04.2014 13:00:00,978.89,16.34,68.31
27.04.2014 13:10:00,978.73,15.73,71.1
27.04.2014 13:20:00,978.44,15.93,73.5
27.04.2014 13:30:00,978.44,15.74,77.4
27.04.2014 13:40:00,978.69,15.57,77.3
27.04.2014 13:50:00,978.82,15.64,76.6
27.04.2014 14:00:00,978.81,15.51,78.6
27.04.2014 14:10:00,978.79,15.51,79.0
27.04.2014 14:20:00,978.87,14.9,83.1
27.04.2014 14:30:00,978.83,14.46,87.4
27.04.2014 14:40:00,978.82,14.09,89.4
27.04.2014 14:50:00,978.88,13.62,90.3
27.04.2014 15:00:00,979.15,13.02,90.8
27.04.2014 15:10:00,979.47,12.96,90.3
27.04.2014 15:20:00,979.65,12.82,91.8
27.04.2014 15:30:00,979.64,12.69,92.6
27.04.2014 15:40:00,979.47,12.57,90.9
27.04.2014 15:50:00,979.42,12.62,91.8
27.04.2014 16:00:00,979.51,12.75,93.6
27.04.2014 16:10:00,979.67,12.88,94.3
27.04.2014 16:20:00,979.29,12.99,93.8
27.04.2014 16:30:00,979.3,13.14,92.3
27.04.2014 16:40:00,979.5,13.31,93.2
27.04.2014 16:50:00,979.69,13.29,93.7
27.04.2014 17:00:00,979.98,13.57,94.1
27.04.2014 17:10:00,979.98,13.64,93.4
27.04.2014 17:20:00,980.01,13.71,92.8
27.04.2014 17:30:00,980.01,13.74,92.1
27.04.2014 17:40:00,980.21,13.62,92.1
27.04.2014 17:50:00,980.21,13.36,92.6
27.04.2014 18:00:00,980.23,13.14,93.7
27.04.2014 18:10:00,980.05,13.11,93.9
27.04.2014 18:20:00,980.5,13.2,93.8
27.04.2014 18:30:00,980.87,13.26,93.8
27.04.2014 18:40:00,980.98,13.24,93.5
27.04.2014 18:50:00,980.99,13.27,92.7
27.04.2014 19:00:00,980.83,13.19,93.5
27.04.2014 19:10:00,980.67,13.04,93.4
27.04.2014 19:20:00,980.47,12.9,93.3
27.04.2014 19:30:00,980.76,12.83,93.6
27.04.2014 19:40:00,981.01,12.8,93.9
27.04.2014 19:50:00,981.02,12.8,93.6
27.04.2014 20:00:00,981.14,12.76,93.4
27.04.2014 20:10:00,981.35,12.73,93.5
27.04.2014 20:20:00,981.38,12.68,93.7
27.04.2014 20:30:00,981.46,12.57,94.3
27.04.2014 20:40:00,981.62,12.53,94.4
27.04.2014 20:50:00,981.8,12.55,94.2
27.04.2014 21:00:00,981.91,12.6,94.1
27.04.2014 21:10:00,981.81,12.58,94.0
27.04.2014 21:20:00,981.75,12.51,93.6
27.04.2014 21:30:00,981.84,12.37,93.3
27.04.2014 21:40:00,981.77,12.26,93.5
27.04.2014 21:50:00,981.77,12.13,93.7
27.04.2014 22:00:00,981.93,12.06,94.2
27.04.2014 22:10:00,982.0,12.06,94.5
27.04.2014 22:20:00,982.0,12.07,94.6
27.04.2014 22:30:00,982.03,12.06,94.6
27.04.2014 22:40:00,982.02,12.07,94.7
27.04.2014 22:50:00,982.03,12.1,94.4
27.04.2014 23:00:00,982.13,12.09,94.4
27.04.2014 23:10:00,982.09,12.1,94.4
27.04.2014 23:20:00,982.05,12.05,94.5
27.04.2014 23:30:00,982.02,12.0,94.5
27.04.2014 23:40:00,982.03,11.96,94.2
27.04.2014 23:50:00,982.12,11.93,94.0
28.04.2014 00:00:00,982.14,11.93,93.6
28.04.2014 00:10:00,982.16,11.87,94.1
28.04.2014 00:20:00,982.06,11.87,94.5
28.04.2014 00:30:00,982.02,11.94,94.3
28.04.2014 00:40:00,982.06,12.08,93.8
28.04.2014 00:50:00,982.1,12.12,93.5
28.04.2014 01:00:00,982.12,12.08,93.6
28.04.2014 01:10:00,982.05,12.0,94.0
28.04.2014 01:20:00,981.99,12.02,94.1
28.04.2014 01:30:00,981.9,12.03,94.0
28.04.2014 01:40:00,981.87,12.0,94.2
28.04.2014 01:50:00,981.83,12.03,94.3
28.04.2014 02:00:00,981.76,12.07,94.2
28.04.2014 02:10:00,981.83,12.06,93.8
28.04.2014 02:20:00,981.79,12.06,93.8
28.04.2014 02:30:00,981.72,12.06,93.9
28.04.2014 02:40:00,981.65,12.06,94.0
28.04.2014 02:50:00,981.62,12.01,94.2
28.04.2014 03:00:00,981.56,12.03,94.5
28.04.2014 03:10:00,981.51,12.0,94.5
28.04.2014 03:20:00,981.59,12.02,94.6
28.04.2014 03:30:00,981.62,11.99,94.6
28.04.2014 03:40:00,981.57,11.95,94.8
28.04.2014 03:50:00,981.51,11.93,94.8
28.04.2014 04:00:00,981.51,11.88,95.0
28.04.2014 04:10:00,981.51,11.84,95.2
28.04.2014 04:20:00,981.51,11.8,95.5
28.04.2014 04:30:00,981.52,11.8,95.7
28.04.2014 04:40:00,981.59,11.8,95.8
28.04.2014 04:50:00,981.65,11.8,95.8
28.04.2014 05:00:00,981.69,11.79,95.8
28.04.2014 05:10:00,981.76,11.76,95.9
28.04.2014 05:20:00,981.8,11.78,95.9
28.04.2014 05:30:00,981.87,11.78,95.7
28.04.2014 05:40:00,981.89,11.8,95.6
28.04.2014 05:50:00,981.94,11.83,95.5
28.04.2014 06:00:00,982.08,11.76,95.5
28.04.2014 06:10:00,982.12,11.74,95.5
28.04.2014 06:20:00,982.12,11.8,95.5
28.04.2014 06:30:00,982.24,11.79,95.3
28.04.2014 06:40:00,982.26,11.77,95.5
28.04.2014 06:50:00,982.35,11.8,95.5
28.04.2014 07:00:00,982.38,11.86,95.4
28.04.2014 07:10:00,982.39,11.89,95.0
28.04.2014 07:20:00,982.37,11.9,94.7
28.04.2014 07:30:00,982.35,12.05,94.4
28.04.2014 07:40:00,982.35,12.13,93.6
28.04.2014 07:50:00,982.48,12.05,93.4
